"origin" "year" "month" "day" "hour" "temp" "dewp" "humid" "wind_dir" "wind_speed" "wind_gust" "precip" "pressure" "visib" "time_hour"
"LGA" 2013 1 19 5 33.08 17.96 53.36 210 13.80936 20.71404 0 1026.5 10 2013-01-19 05:00:00
"LGA" 2013 1 19 6 33.08 19.94 58.08 220 18.41248 24.16638 0 1026 10 2013-01-19 06:00:00
"LGA" 2013 1 19 7 33.98 21.92 60.93 220 12.65858 19.56326 0 1025.8 10 2013-01-19 07:00:00
"LGA" 2013 1 19 8 35.96 23 58.94 220 17.2617 25.31716 0 1025.6 10 2013-01-19 08:00:00
"LGA" 2013 1 19 9 39.02 24.08 54.68 230 10.35702 24.16638 0 1025 10 2013-01-19 09:00:00
"LGA" 2013 1 19 10 41 23 48.39 210 19.56326 26.46794 0 1023.7 10 2013-01-19 10:00:00
"LGA" 2013 1 19 11 44.06 24.08 45.01 220 14.96014 23.0156 0 1021.8 10 2013-01-19 11:00:00
"LGA" 2013 1 19 12 46.94 24.08 40.35 230 17.2617 23.0156 0 1020.4 10 2013-01-19 12:00:00
"LGA" 2013 1 19 13 48.92 24.08 37.46 240 13.80936 NA 0 1019.4 10 2013-01-19 13:00:00
"LGA" 2013 1 19 14 51.08 23 33.04 220 10.35702 24.16638 0 1018.7 10 2013-01-19 14:00:00
"LGA" 2013 1 19 15 51.98 21.92 30.53 230 14.96014 24.16638 0 1017.8 10 2013-01-19 15:00:00
"LGA" 2013 1 19 16 51.08 23 33.04 210 11.5078 NA 0 1017.5 10 2013-01-19 16:00:00
"LGA" 2013 1 19 17 50 24.08 35.98 210 14.96014 20.71404 0 1017.2 10 2013-01-19 17:00:00
"LGA" 2013 1 19 18 50 24.08 35.98 210 13.80936 20.71404 0 1017 10 2013-01-19 18:00:00
"LGA" 2013 1 19 19 48.02 24.98 40.22 200 16.11092 26.46794 0 1016.7 10 2013-01-19 19:00:00
"LGA" 2013 1 19 20 46.94 24.98 41.89 210 16.11092 NA 0 1016 10 2013-01-19 20:00:00
"LGA" 2013 1 19 21 46.04 24.98 43.34 210 14.96014 NA 0 1015.3 10 2013-01-19 21:00:00
"LGA" 2013 1 19 22 46.04 24.98 43.34 210 13.80936 23.0156 0 1014.4 10 2013-01-19 22:00:00
"LGA" 2013 1 19 23 44.96 26.06 47.23 210 11.5078 NA 0 1013.4 10 2013-01-19 23:00:00
"LGA" 2013 1 20 0 44.06 26.06 48.87 210 13.80936 20.71404 0 1012.1 10 2013-01-20 00:00:00
"LGA" 2013 1 20 1 42.08 26.96 54.73 210 11.5078 NA 0 1011.3 10 2013-01-20 01:00:00
"LGA" 2013 1 20 2 42.08 26.96 54.73 220 8.05546 NA 0 1010.9 10 2013-01-20 02:00:00
"LGA" 2013 1 20 3 42.08 26.96 54.73 220 9.20624 NA 0 1010.1 10 2013-01-20 03:00:00
"LGA" 2013 1 20 4 42.08 26.96 54.73 210 11.5078 NA 0 1008.8 10 2013-01-20 04:00:00
"LGA" 2013 1 20 5 42.08 26.96 54.73 210 12.65858 18.41248 0 1008.1 10 2013-01-20 05:00:00
"LGA" 2013 1 20 6 42.08 26.96 54.73 200 11.5078 NA 0 1007.4 10 2013-01-20 06:00:00
"LGA" 2013 1 20 7 42.98 26.96 52.87 220 16.11092 21.86482 0 1006.9 10 2013-01-20 07:00:00
"LGA" 2013 1 20 8 44.06 26.96 50.73 220 14.96014 21.86482 0 1007.4 10 2013-01-20 08:00:00
"LGA" 2013 1 20 9 48.02 26.96 43.67 230 17.2617 20.71404 0 1007.6 10 2013-01-20 09:00:00
"LGA" 2013 1 20 10 51.98 26.96 37.68 240 12.65858 21.86482 0 1006.9 10 2013-01-20 10:00:00
"LGA" 2013 1 20 11 53.06 26.06 34.89 260 21.86482 37.97574 0 1005.8 10 2013-01-20 11:00:00
"LGA" 2013 1 20 12 53.96 23 29.72 270 21.86482 39.12652 0 1005.3 10 2013-01-20 12:00:00
"LGA" 2013 1 20 13 53.06 21.02 28.25 270 25.31716 35.67418 0 1005.7 10 2013-01-20 13:00:00
"LGA" 2013 1 20 14 53.06 17.06 23.84 290 19.56326 36.82496 0 1006.5 10 2013-01-20 14:00:00
"LGA" 2013 1 20 15 51.08 6.98 16.42 270 25.31716 40.2773 0 1008 10 2013-01-20 15:00:00
"LGA" 2013 1 20 16 48.92 8.96 19.45 290 27.61872 37.97574 0 1009.3 10 2013-01-20 16:00:00
"LGA" 2013 1 20 17 46.04 12.02 24.85 290 25.31716 32.22184 0 1011 10 2013-01-20 17:00:00
"LGA" 2013 1 20 18 42.08 17.96 37.46 300 20.71404 29.92028 0 1012.4 10 2013-01-20 18:00:00
"LGA" 2013 1 20 19 39.02 15.98 38.72 300 18.41248 26.46794 0 1013.9 10 2013-01-20 19:00:00
"LGA" 2013 1 20 20 37.04 14 38.38 310 18.41248 27.61872 0 1015.1 10 2013-01-20 20:00:00
"LGA" 2013 1 20 21 35.06 12.92 39.58 320 16.11092 24.16638 0 1015.7 10 2013-01-20 21:00:00
"LGA" 2013 1 20 22 33.08 12.02 41.17 300 13.80936 NA 0 1016.6 10 2013-01-20 22:00:00
"LGA" 2013 1 20 23 30.92 10.94 42.82 310 16.11092 25.31716 0 1017.3 10 2013-01-20 23:00:00
"LGA" 2013 1 21 0 30.02 10.04 42.66 320 18.41248 26.46794 0 1017.4 10 2013-01-21 00:00:00
"LGA" 2013 1 21 1 30.02 10.04 42.66 310 17.2617 NA 0 1018.2 10 2013-01-21 01:00:00
"LGA" 2013 1 21 2 28.94 6.98 38.85 300 13.80936 NA 0 1018.5 10 2013-01-21 02:00:00
"LGA" 2013 1 21 3 28.94 6.08 37.29 300 6.90468 NA 0 1018.6 10 2013-01-21 03:00:00
"LGA" 2013 1 21 4 28.04 6.98 40.31 300 9.20624 NA 0 1018.5 10 2013-01-21 04:00:00
"LGA" 2013 1 21 5 28.04 6.98 40.31 300 4.60312 NA 0 1018.6 10 2013-01-21 05:00:00
"LGA" 2013 1 21 6 28.04 8.06 42.32 280 5.7539 NA 0 1018.8 10 2013-01-21 06:00:00
"LGA" 2013 1 21 7 28.04 8.06 42.32 300 5.7539 NA 0 1018.7 10 2013-01-21 07:00:00
"LGA" 2013 1 21 8 28.94 8.96 42.48 320 4.60312 NA 0 1019 10 2013-01-21 08:00:00
"LGA" 2013 1 21 9 28.94 6.08 37.29 0 0 NA 0 1019.1 10 2013-01-21 09:00:00
"LGA" 2013 1 21 10 30.02 6.98 37.17 0 0 NA 0 1018.1 10 2013-01-21 10:00:00
"LGA" 2013 1 21 11 30.92 6.98 35.84 180 9.20624 NA 0 1016.7 10 2013-01-21 11:00:00
"LGA" 2013 1 21 12 30.92 8.96 39.19 230 9.20624 NA 0 1015.1 10 2013-01-21 12:00:00
"LGA" 2013 1 21 13 32 8.06 36.03 220 10.35702 NA 0 1014.7 10 2013-01-21 13:00:00
"LGA" 2013 1 21 14 32 10.04 39.38 200 10.35702 NA 0 1014 10 2013-01-21 14:00:00
"LGA" 2013 1 21 15 32 10.94 40.99 200 8.05546 NA 0 1012.8 10 2013-01-21 15:00:00
"LGA" 2013 1 21 16 30.92 12.02 44.92 190 8.05546 NA 0 1012.2 10 2013-01-21 16:00:00
"LGA" 2013 1 21 17 32 14 46.92 210 5.7539 NA 0 1012.2 10 2013-01-21 17:00:00
"LGA" 2013 1 21 18 32 14 46.92 170 5.7539 NA 0 1011.7 10 2013-01-21 18:00:00
"LGA" 2013 1 21 19 32 15.08 49.19 330 11.5078 NA 0 1011.5 10 2013-01-21 19:00:00
"LGA" 2013 1 21 20 30.02 17.96 60.38 310 16.11092 NA 0 1011.5 10 2013-01-21 20:00:00
"LGA" 2013 1 21 21 30.92 15.98 53.44 300 12.65858 20.71404 0 1010.6 10 2013-01-21 21:00:00
"LGA" 2013 1 21 22 30.02 17.96 60.38 300 12.65858 24.16638 0 1010.5 10 2013-01-21 22:00:00
"LGA" 2013 1 21 23 28.94 17.96 63.1 300 12.65858 NA 0 1010.4 10 2013-01-21 23:00:00
"LGA" 2013 1 22 0 28.04 12.02 50.52 300 17.2617 23.0156 0 1010.2 10 2013-01-22 00:00:00
"LGA" 2013 1 22 1 26.96 8.96 46.08 310 18.41248 26.46794 0 1010.9 10 2013-01-22 01:00:00
"LGA" 2013 1 22 2 26.06 5 39.96 290 24.16638 31.07106 0 1011.4 10 2013-01-22 02:00:00
"LGA" 2013 1 22 3 24.98 6.08 43.91 310 19.56326 28.7695 0 1011.8 10 2013-01-22 03:00:00
"LGA" 2013 1 22 4 24.08 6.08 45.59 310 17.2617 24.16638 0 1012.7 10 2013-01-22 04:00:00
"LGA" 2013 1 22 5 24.08 10.04 54.51 300 14.96014 19.56326 0 1013.9 10 2013-01-22 05:00:00
"LGA" 2013 1 22 6 21.92 8.96 56.87 310 17.2617 NA 0 1014.9 9 2013-01-22 06:00:00
"LGA" 2013 1 22 7 21.02 6.98 54.03 320 16.11092 24.16638 0 1015.8 10 2013-01-22 07:00:00
"LGA" 2013 1 22 8 21.02 5 49.37 310 18.41248 26.46794 0 1016.6 10 2013-01-22 08:00:00
"LGA" 2013 1 22 9 19.94 8.06 59.4 290 18.41248 28.7695 0 1017.3 10 2013-01-22 09:00:00
"LGA" 2013 1 22 10 21.02 1.04 41.11 300 19.56326 27.61872 0 1017.3 10 2013-01-22 10:00:00
"LGA" 2013 1 22 11 21.02 -0.04 39.08 290 21.86482 31.07106 0 1016.6 10 2013-01-22 11:00:00
"LGA" 2013 1 22 12 21.92 -2.92 32.83 270 24.16638 32.22184 0 1016.2 10 2013-01-22 12:00:00
"LGA" 2013 1 22 13 21.92 -5.98 28.35 280 24.16638 35.67418 0 1016.3 10 2013-01-22 13:00:00
"LGA" 2013 1 22 14 23 -0.94 34.46 290 24.16638 29.92028 0 1016.7 10 2013-01-22 14:00:00
"LGA" 2013 1 22 15 21.92 -4 31.18 280 19.56326 25.31716 0 1017.5 10 2013-01-22 15:00:00
"LGA" 2013 1 22 16 19.94 1.94 44.88 300 20.71404 33.37262 0 1018.8 10 2013-01-22 16:00:00
"LGA" 2013 1 22 17 19.94 -0.04 40.92 300 24.16638 32.22184 0 1020 10 2013-01-22 17:00:00
"LGA" 2013 1 22 18 19.04 1.04 44.73 300 19.56326 28.7695 0 1020.8 10 2013-01-22 18:00:00
"LGA" 2013 1 22 19 17.96 3.92 53.54 300 16.11092 24.16638 0 1021.5 10 2013-01-22 19:00:00
"LGA" 2013 1 22 20 17.06 1.04 48.7 310 17.2617 29.92028 0 1021.9 10 2013-01-22 20:00:00
"LGA" 2013 1 22 21 17.06 -2.92 40.41 300 21.86482 33.37262 0 1022.4 10 2013-01-22 21:00:00
"LGA" 2013 1 22 22 15.98 -2.02 44.19 310 23.0156 33.37262 0 1023 10 2013-01-22 22:00:00
"LGA" 2013 1 22 23 15.08 -5.98 38.03 300 18.41248 31.07106 0 1022.7 10 2013-01-22 23:00:00
"LGA" 2013 1 23 0 14 -5.08 41.63 310 16.11092 27.61872 0 1022.5 10 2013-01-23 00:00:00
"LGA" 2013 1 23 1 14 -5.08 41.63 300 19.56326 26.46794 0 1022.9 10 2013-01-23 01:00:00
"LGA" 2013 1 23 2 14 -5.08 41.63 280 14.96014 25.31716 0 1023.4 10 2013-01-23 02:00:00
"LGA" 2013 1 23 3 14 -4 43.85 300 19.56326 25.31716 0 1023 10 2013-01-23 03:00:00
"LGA" 2013 1 23 4 12.92 -4 45.98 270 12.65858 NA 0 1023.2 10 2013-01-23 04:00:00
"LGA" 2013 1 23 5 14 -2.02 48.18 280 10.35702 NA 0 1023.2 10 2013-01-23 05:00:00
"LGA" 2013 1 23 6 12.02 -2.92 50.37 300 17.2617 24.16638 0 1023.7 10 2013-01-23 06:00:00
"LGA" 2013 1 23 7 12.92 -2.02 50.52 300 12.65858 21.86482 0 1023.9 10 2013-01-23 07:00:00
"LGA" 2013 1 23 8 14 1.04 55.64 310 13.80936 23.0156 0 1024.2 10 2013-01-23 08:00:00
"LGA" 2013 1 23 9 15.08 -2.02 45.96 300 14.96014 21.86482 0 1024.6 10 2013-01-23 09:00:00
"LGA" 2013 1 23 10 15.98 -2.92 42.34 310 12.65858 25.31716 0 1024.4 10 2013-01-23 10:00:00
"LGA" 2013 1 23 11 17.06 -2.92 40.41 310 18.41248 23.0156 0 1023.1 10 2013-01-23 11:00:00
"LGA" 2013 1 23 12 17.06 -7.06 33.11 300 14.96014 26.46794 0 1022.1 10 2013-01-23 12:00:00
"LGA" 2013 1 23 13 19.04 -2.02 38.73 310 18.41248 25.31716 0 1021.6 10 2013-01-23 13:00:00
"LGA" 2013 1 23 14 19.94 -2.02 37.27 310 11.5078 24.16638 0 1021.5 10 2013-01-23 14:00:00
"LGA" 2013 1 23 15 19.94 -2.92 35.71 320 12.65858 26.46794 0 1021.6 10 2013-01-23 15:00:00
"LGA" 2013 1 23 16 19.04 -2.02 38.73 320 12.65858 NA 0 1021.8 10 2013-01-23 16:00:00
"LGA" 2013 1 23 17 19.04 -4 35.25 300 17.2617 26.46794 0 1022.4 10 2013-01-23 17:00:00
"LGA" 2013 1 23 18 17.96 -2.92 38.87 300 17.2617 21.86482 0 1022.8 10 2013-01-23 18:00:00
"LGA" 2013 1 23 19 17.96 -0.94 42.69 310 12.65858 NA 0 1022.7 10 2013-01-23 19:00:00
"LGA" 2013 1 23 20 17.06 -0.04 46.3 310 11.5078 NA 0 1022.5 10 2013-01-23 20:00:00
"LGA" 2013 1 23 21 17.06 -0.94 44.38 310 9.20624 NA 0 1022.7 10 2013-01-23 21:00:00
"LGA" 2013 1 23 22 17.06 -0.94 44.38 310 6.90468 NA 0 1022.7 10 2013-01-23 22:00:00
"LGA" 2013 1 23 23 17.06 -0.94 44.38 320 9.20624 NA 0 1022.3 10 2013-01-23 23:00:00
"LGA" 2013 1 24 0 17.06 -0.94 44.38 300 9.20624 NA 0 1021.5 10 2013-01-24 00:00:00
"LGA" 2013 1 24 1 17.06 -0.04 46.3 340 6.90468 NA 0 1021.1 10 2013-01-24 01:00:00
"LGA" 2013 1 24 2 15.98 1.04 51.03 360 6.90468 NA 0 1020.5 10 2013-01-24 02:00:00
"LGA" 2013 1 24 3 15.98 1.04 51.03 330 8.05546 NA 0 1020.5 10 2013-01-24 03:00:00
"LGA" 2013 1 24 4 15.98 -0.04 48.52 330 9.20624 NA 0 1020.6 10 2013-01-24 04:00:00
"LGA" 2013 1 24 5 15.98 3.02 55.95 10 5.7539 NA 0 1021.3 10 2013-01-24 05:00:00
"LGA" 2013 1 24 6 15.08 3.02 58.19 10 5.7539 NA 0 1021.9 10 2013-01-24 06:00:00
"LGA" 2013 1 24 7 15.08 3.02 58.19 330 10.35702 NA 0 1022.4 10 2013-01-24 07:00:00
"LGA" 2013 1 24 8 15.98 3.92 58.32 340 9.20624 NA 0 1022.9 10 2013-01-24 08:00:00
"LGA" 2013 1 24 9 17.96 3.02 51.36 340 14.96014 19.56326 0 1023.6 10 2013-01-24 09:00:00
"LGA" 2013 1 24 10 19.94 1.04 43.04 330 13.80936 NA 0 1023.9 10 2013-01-24 10:00:00
"LGA" 2013 1 24 11 21.02 -0.94 37.46 330 17.2617 NA 0 1023.4 10 2013-01-24 11:00:00
"LGA" 2013 1 24 12 21.92 -0.04 37.62 320 24.16638 33.37262 0 1023.4 10 2013-01-24 12:00:00
"LGA" 2013 1 24 13 23 -0.94 34.46 330 28.7695 37.97574 0 1023.3 10 2013-01-24 13:00:00
"LGA" 2013 1 24 14 24.08 -0.04 34.36 320 23.0156 31.07106 0 1024.5 10 2013-01-24 14:00:00
"LGA" 2013 1 24 15 23 -0.04 35.95 330 19.56326 34.5234 0 1025.2 10 2013-01-24 15:00:00
"LGA" 2013 1 24 16 23 1.04 37.81 310 17.2617 25.31716 0 1026.1 10 2013-01-24 16:00:00
"LGA" 2013 1 24 17 23 1.04 37.81 300 25.31716 32.22184 0 1027 10 2013-01-24 17:00:00
"LGA" 2013 1 24 18 21.92 1.94 41.26 320 24.16638 33.37262 0 1027.9 10 2013-01-24 18:00:00
"LGA" 2013 1 24 19 19.94 -0.04 40.92 310 20.71404 31.07106 0 1029 10 2013-01-24 19:00:00
"LGA" 2013 1 24 20 19.04 -0.04 42.52 310 14.96014 24.16638 0 1028.8 10 2013-01-24 20:00:00
"LGA" 2013 1 24 21 17.96 1.94 48.85 310 17.2617 29.92028 0 1029 10 2013-01-24 21:00:00
"LGA" 2013 1 24 22 17.96 1.04 46.85 300 23.0156 28.7695 0 1029 10 2013-01-24 22:00:00
"LGA" 2013 1 24 23 17.96 1.94 48.85 310 19.56326 33.37262 0 1029 10 2013-01-24 23:00:00
"LGA" 2013 1 25 0 17.06 1.04 48.7 300 17.2617 NA 0 1029.3 10 2013-01-25 00:00:00
"LGA" 2013 1 25 1 15.98 -0.04 48.52 300 14.96014 25.31716 0 1030 10 2013-01-25 01:00:00
"LGA" 2013 1 25 2 15.08 -0.04 50.46 300 14.96014 24.16638 0 1029.8 10 2013-01-25 02:00:00
"LGA" 2013 1 25 3 15.08 1.04 53.07 290 11.5078 NA 0 1029.7 10 2013-01-25 03:00:00
"LGA" 2013 1 25 4 15.08 1.04 53.07 300 16.11092 NA 0 1029.6 10 2013-01-25 04:00:00
"LGA" 2013 1 25 5 15.08 1.94 55.35 300 17.2617 23.0156 0 1029.7 10 2013-01-25 05:00:00
"LGA" 2013 1 25 6 15.08 1.94 55.35 280 11.5078 NA 0 1029.9 10 2013-01-25 06:00:00
"LGA" 2013 1 25 7 15.98 3.02 55.95 320 14.96014 NA 0 1029 10 2013-01-25 07:00:00
"LGA" 2013 1 25 8 15.98 3.02 55.95 320 10.35702 NA 0 1029.3 10 2013-01-25 08:00:00
"LGA" 2013 1 25 9 17.06 1.94 50.79 NA 5.7539 NA 0 1029.9 10 2013-01-25 09:00:00
"LGA" 2013 1 25 10 19.04 1.94 46.64 0 0 NA 0 1029.2 10 2013-01-25 10:00:00
"LGA" 2013 1 25 11 21.02 1.94 42.87 0 0 NA 0 1027.1 10 2013-01-25 11:00:00
"LGA" 2013 1 25 12 21.02 1.94 42.87 80 3.45234 NA 0 1025.9 10 2013-01-25 12:00:00
"LGA" 2013 1 25 13 21.92 3.02 43.38 0 0 NA 0 1024.3 10 2013-01-25 13:00:00
"LGA" 2013 1 25 14 23 3.92 43.21 20 3.45234 NA 0 1023.6 10 2013-01-25 14:00:00
"LGA" 2013 1 25 15 24.08 -0.04 34.36 210 5.7539 NA 0 1022.8 10 2013-01-25 15:00:00
"LGA" 2013 1 25 16 24.08 1.94 37.68 210 6.90468 NA 0 1022.3 10 2013-01-25 16:00:00
"LGA" 2013 1 25 17 24.8 15.98 84.33 220 9.20624 NA 0.01 NA 4 2013-01-25 17:00:00
"LGA" 2013 1 25 18 21.2 15.8 79.31 230 5.7539 NA 0.01 NA 1.5 2013-01-25 18:00:00
"LGA" 2013 1 25 19 21.2 15.98 80.55 240 8.05546 NA 0.01 NA 1.5 2013-01-25 19:00:00
"LGA" 2013 1 25 20 21.2 17.6 85.74 270 9.20624 NA 0.01 NA 1.5 2013-01-25 20:00:00
"LGA" 2013 1 25 21 21.2 12.92 70.46 230 8.05546 NA 0 NA 6 2013-01-25 21:00:00
"LGA" 2013 1 25 22 21.2 12.2 73.13 270 10.35702 NA 0 NA 10 2013-01-25 22:00:00
"LGA" 2013 1 25 23 19.94 12.92 73.77 310 11.5078 NA 0 1018.3 10 2013-01-25 23:00:00
"LGA" 2013 1 26 0 19.94 12.02 70.89 300 11.5078 NA 0 1018.1 10 2013-01-26 00:00:00
"LGA" 2013 1 26 1 19.04 12.92 76.66 290 11.5078 NA 0 1018.3 10 2013-01-26 01:00:00
"LGA" 2013 1 26 2 19.04 10.94 70.22 300 18.41248 NA 0 1017.6 10 2013-01-26 02:00:00
"LGA" 2013 1 26 3 19.04 10.94 70.22 310 13.80936 20.71404 0 1017.4 10 2013-01-26 03:00:00
"LGA" 2013 1 26 4 19.04 10.04 67.46 340 11.5078 NA 0 1017.8 10 2013-01-26 04:00:00
"LGA" 2013 1 26 5 17.96 8.96 67.33 330 12.65858 NA 0 1018.7 10 2013-01-26 05:00:00
"LGA" 2013 1 26 6 17.96 8.06 64.65 330 10.35702 NA 0 1019.4 10 2013-01-26 06:00:00
"LGA" 2013 1 26 7 17.96 8.96 67.33 320 12.65858 NA 0 1020 10 2013-01-26 07:00:00
"LGA" 2013 1 26 8 19.04 8.96 64.28 330 12.65858 NA 0 1020.8 10 2013-01-26 08:00:00
"LGA" 2013 1 26 9 19.94 8.06 59.4 330 12.65858 NA 0 1021.2 10 2013-01-26 09:00:00
"LGA" 2013 1 26 10 21.92 10.04 59.69 350 10.35702 NA 0 1021.3 10 2013-01-26 10:00:00
"LGA" 2013 1 26 11 23 10.04 57.03 320 10.35702 NA 0 1021.3 10 2013-01-26 11:00:00
"LGA" 2013 1 26 12 24.98 8.96 50.02 330 11.5078 NA 0 1020.3 10 2013-01-26 12:00:00
"LGA" 2013 1 26 13 26.06 8.06 45.93 320 9.20624 NA 0 1020.5 10 2013-01-26 13:00:00
"LGA" 2013 1 26 14 26.96 6.98 42.14 320 13.80936 18.41248 0 1020.6 10 2013-01-26 14:00:00
"LGA" 2013 1 26 15 28.94 8.06 40.79 320 13.80936 21.86482 0 1021.1 10 2013-01-26 15:00:00
"LGA" 2013 1 26 16 28.04 6.98 40.31 320 21.86482 27.61872 0 1021.8 10 2013-01-26 16:00:00
"LGA" 2013 1 26 17 26.06 6.08 41.98 340 20.71404 26.46794 0 1023.3 10 2013-01-26 17:00:00
"LGA" 2013 1 26 18 24.98 6.08 43.91 340 17.2617 25.31716 0 1024.3 10 2013-01-26 18:00:00
"LGA" 2013 1 26 19 24.08 5 43.4 330 20.71404 27.61872 0 1025.4 10 2013-01-26 19:00:00
"LGA" 2013 1 26 20 24.08 6.08 45.59 320 18.41248 24.16638 0 1026.2 10 2013-01-26 20:00:00
"LGA" 2013 1 26 21 23 6.08 47.7 330 19.56326 26.46794 0 1027.3 10 2013-01-26 21:00:00
"LGA" 2013 1 26 22 21.92 8.06 54.61 310 18.41248 23.0156 0 1028.2 10 2013-01-26 22:00:00
"LGA" 2013 1 26 23 21.92 8.06 54.61 310 17.2617 23.0156 0 1028.4 10 2013-01-26 23:00:00
"LGA" 2013 1 27 0 21.92 8.06 54.61 300 19.56326 NA 0 1028.6 10 2013-01-27 00:00:00
"LGA" 2013 1 27 1 21.92 8.06 54.61 290 16.11092 NA 0 1029.4 10 2013-01-27 01:00:00
"LGA" 2013 1 27 2 21.92 8.96 56.87 300 16.11092 NA 0 1029.6 10 2013-01-27 02:00:00
"LGA" 2013 1 27 3 21.02 10.04 62 300 13.80936 NA 0 1030.1 10 2013-01-27 03:00:00
"LGA" 2013 1 27 4 21.02 10.04 62 300 10.35702 NA 0 1030.2 10 2013-01-27 04:00:00
"LGA" 2013 1 27 5 21.02 10.94 64.54 300 8.05546 NA 0 1030.7 10 2013-01-27 05:00:00
"LGA" 2013 1 27 6 21.92 10.94 62.13 300 14.96014 NA 0 1030.8 10 2013-01-27 06:00:00
"LGA" 2013 1 27 7 21.92 10.94 62.13 300 12.65858 NA 0 1031.7 10 2013-01-27 07:00:00
"LGA" 2013 1 27 8 23 10.94 59.37 290 11.5078 NA 0 1032.3 10 2013-01-27 08:00:00
"LGA" 2013 1 27 9 24.98 10.94 54.65 300 12.65858 NA 0 1033 10 2013-01-27 09:00:00
"LGA" 2013 1 27 10 28.04 10.04 46.26 300 11.5078 NA 0 1033.5 10 2013-01-27 10:00:00
"LGA" 2013 1 27 11 30.02 8.96 40.65 310 11.5078 NA 0 1032.5 10 2013-01-27 11:00:00
"LGA" 2013 1 27 12 30.92 6.98 35.84 340 8.05546 NA 0 1031.8 10 2013-01-27 12:00:00
"LGA" 2013 1 27 13 32 6.98 34.31 320 9.20624 17.2617 0 1031.3 10 2013-01-27 13:00:00
"LGA" 2013 1 27 14 33.98 8.96 34.65 310 9.20624 NA 0 1031.4 10 2013-01-27 14:00:00
"LGA" 2013 1 27 15 33.98 8.06 33.28 340 6.90468 NA 0 1031.3 10 2013-01-27 15:00:00
"LGA" 2013 1 27 16 33.98 6.98 31.69 290 12.65858 NA 0 1032 10 2013-01-27 16:00:00
"LGA" 2013 1 27 17 33.98 8.06 33.28 300 9.20624 NA 0 1032.4 10 2013-01-27 17:00:00
"LGA" 2013 1 27 18 33.08 8.06 34.5 310 11.5078 NA 0 1032.8 10 2013-01-27 18:00:00
"LGA" 2013 1 27 19 33.08 10.04 37.7 310 9.20624 NA 0 1032.5 10 2013-01-27 19:00:00
"LGA" 2013 1 27 20 33.08 12.92 42.84 320 9.20624 NA 0 1032.5 10 2013-01-27 20:00:00
"LGA" 2013 1 27 21 32 12.02 43 310 8.05546 NA 0 1032.7 10 2013-01-27 21:00:00
"LGA" 2013 1 27 22 32 10.94 40.99 300 5.7539 NA 0 1032.2 10 2013-01-27 22:00:00
"LGA" 2013 1 27 23 30.92 10.04 41.13 300 5.7539 NA 0 1032.3 10 2013-01-27 23:00:00
"LGA" 2013 1 28 0 30.92 12.02 44.92 310 5.7539 NA 0 1032.2 10 2013-01-28 00:00:00
"LGA" 2013 1 28 1 30.92 12.02 44.92 300 4.60312 NA 0 1032.1 10 2013-01-28 01:00:00
"LGA" 2013 1 28 2 30.02 10.94 44.41 0 0 NA 0 1031.2 10 2013-01-28 02:00:00
"LGA" 2013 1 28 3 30.02 12.92 48.48 0 0 NA 0 1030.9 10 2013-01-28 03:00:00
"LGA" 2013 1 28 4 30.02 14 50.84 190 3.45234 NA 0 1030.2 10 2013-01-28 04:00:00
"LGA" 2013 1 28 5 32 12.02 43 NA 4.60312 NA 0 1029.7 10 2013-01-28 05:00:00
"LGA" 2013 1 28 6 32 12.92 44.74 210 6.90468 NA 0 1029.8 10 2013-01-28 06:00:00
"LGA" 2013 1 28 7 33.08 15.08 47.1 210 6.90468 NA 0 1029.6 10 2013-01-28 07:00:00
"LGA" 2013 1 28 8 33.08 17.96 53.36 210 9.20624 NA 0 1029.3 10 2013-01-28 08:00:00
"LGA" 2013 1 28 9 33.8 24.98 78.35 230 11.5078 NA 0 NA 2.5 2013-01-28 09:00:00
"LGA" 2013 1 28 10 32 26.96 86.28 210 10.35702 NA 0.02 NA 1.5 2013-01-28 10:00:00
"LGA" 2013 1 28 11 33.8 28.4 86.39 200 12.65858 NA 0 NA 2 2013-01-28 11:00:00
"LGA" 2013 1 28 12 33.8 28.04 81.5 190 12.65858 NA 0.02 NA 4 2013-01-28 12:00:00
"LGA" 2013 1 28 13 33.98 28.94 81.57 190 11.5078 NA 0 1022 5 2013-01-28 13:00:00
"LGA" 2013 1 28 14 33.98 30.02 85.24 180 12.65858 NA 0.02 1020.2 3 2013-01-28 14:00:00
"LGA" 2013 1 28 15 33.98 30.2 86.49 200 12.65858 NA 0.07 NA 2 2013-01-28 15:00:00
"LGA" 2013 1 28 16 35.06 30.92 84.69 210 8.05546 NA 0.06 1018.7 2 2013-01-28 16:00:00
"LGA" 2013 1 28 17 35.6 30.92 84.69 220 11.5078 NA 0 NA 3 2013-01-28 17:00:00
"LGA" 2013 1 28 18 35.06 30.92 84.69 220 6.90468 NA 0.01 1018.1 5 2013-01-28 18:00:00
"LGA" 2013 1 28 19 35.6 32 88.47 220 9.20624 NA 0.02 NA 7 2013-01-28 19:00:00
"LGA" 2013 1 28 20 35.96 30.92 81.72 230 8.05546 NA 0 1017.2 8 2013-01-28 20:00:00
"LGA" 2013 1 28 21 35.96 32 85.37 240 11.5078 NA 0 1016.5 7 2013-01-28 21:00:00
"LGA" 2013 1 28 22 35.96 32 85.37 220 5.7539 NA 0 1016.3 7 2013-01-28 22:00:00
